"D1","!clusters!1!12","!clusters!2!12","D2","!clusters!1!23","!clusters!2!23","!clusters!3!23","!clusters!noise!23","D3","!clusters!1!34","!clusters!2!34","D4"
0.118323793230856,1,,0.667714105983653,1,,,,0.579082259234778,1,,0.3315065843982
0.0971517059533321,1,,0.248295154950252,1,,,,0.720011663553568,1,,0.616328247593034
0.192138449346664,1,,0.768755398316541,1,,,,0.788183728220568,1,,0.705293956573811
0.104040264779906,1,,0.477851931537838,1,,,,0.717110463273705,1,,0.615769210545992
0.460724826429329,1,,0.712570341569247,1,,,,0.722981770456609,1,,0.586042873647919
0.322440161649901,1,,0.577296762115838,1,,,,0.606688031388959,1,,0.385323290728244
0.369137686822866,1,,0.698902968257304,1,,,,0.657807339048265,1,,0.535748832984075
0.469822204013818,1,,0.905202167281663,1,,,,0.657326446851938,1,,0.508681889446061
0.32245822164477,1,,0.871419757631305,1,,,,0.691895454546042,1,,0.623760963617879
0.371220738382665,1,,0.828970236969009,1,,,,0.627928787126865,1,,0.433568715639159
0.208191339314756,1,,0.768450461797609,1,,,,0.59400591099283,1,,0.340795662015144
0.346307641216402,1,,0.521666022691465,1,,,,0.640242961575173,1,,0.466390806835573
0.445455931841377,1,,0.614238963727352,1,,,,0.84703792563283,1,,0.672327144432272
0.649934206823169,1,,0.817244883144731,1,,,,0.62569746779768,1,,0.410375674171933
0.383962029938019,1,,0.594873020526655,1,,,,0.719060827612527,1,,0.583170912825358
0.530182142072662,1,,0.7283761751848,1,,,,0.532181722603005,1,,0.293550698772473
0.480219540716716,1,,0.817504669280883,0.141470961560863,,,,0.857772171969557,1,,0.787520989598095
0.0392202653580362,1,,0.921148540033308,1,,,,0.547345517683671,1,,0.334288863820796
0.277453403347323,1,,0.978402498232544,1,,,,0.659835721461744,1,,0.486347286840888
0.455879540499886,1,,0.841712607330405,1,,,,0.653106367277808,1,,0.536391839056448
0.061619160556914,1,,0.836505710652821,1,,,,0.63736999339997,1,,0.425741950859626
0.164292796356536,1,,0.75996065130729,1,,,,0.534968977445811,1,,0.294448350478384
0.445249124420421,1,,0.708533835955771,1,,,,0.580904109232333,1,,0.37183929538243
0.0785559256475801,1,,0.934731201822619,1,,,,0.727686085564267,1,,0.629765890073092
0.0250547753380361,1,,0.882906596632076,1,,,,0.661145783986555,1,,0.520244540780011
0.364480359383008,1,,0.622564123287225,1,,,,0.646700727463933,1,,0.430066756995351
0.269775865615228,1,,0.959428577596144,1,,,,0.67223954286754,1,,0.548543922823619
0.00141777620986794,1,,0.711554456820934,1,,,,0.662327064895309,1,,0.470910332852445
0.452999224510097,1,,0.685556661180811,1,,,,0.661633403546724,1,,0.438953246858371
0.24571503856337,1,,0.719184767674925,1,,,,0.704684698264446,1,,0.520236820583762
0.25431082341702,1,,0.541589708973436,1,,,,0.693177973028987,1,,0.561872825091529
0.505443277627062,1,,0.894172751760879,1,,,,0.741146949906548,1,,0.57191999989937
0.180956519236331,1,,0.761349589314861,1,,,,0.64419832336324,1,,0.455641830634869
0.462587140181576,1,,0.758081179594278,1,,,,0.674453177557464,1,,0.568757244141468
0.0223027801380253,1,,0.63954602800362,0.733121720340714,,,,0.498659059192584,,1,0.0938999656433198
0.0848018532805395,1,,0.843034079281107,1,,,,0.743694516834992,1,,0.629446872785076
0.0170653297865575,1,,0.876447949421838,1,,,,0.712627826146618,1,,0.471830863239936
0.31999563831029,1,,0.751224900998508,1,,,,0.635795500678261,1,,0.455659805587723
0.463301084912297,1,,0.838025845027913,1,,,,0.782552834844942,1,,0.670438279653514
0.561187771791931,1,,0.748179438899721,1,,,,0.633117388083823,1,,0.406501329893188
0.049197838290038,1,,0.855336805402744,1,,,,0.674642498597378,1,,0.452159946712264
0.133306647810546,1,,0.668981020110481,1,,,,0.546728588569116,1,,0.332907900029821
0.326378453114017,1,,0.583744538286344,1,,,,0.664887077613582,1,,0.517365299592163
0.194436029532786,1,,0.843351940621734,1,,,,0.595778403451873,1,,0.421774717468557
0.269412457011257,1,,0.763734020429482,1,,,,0.605973294129578,1,,0.397331719390111
0.347048258625374,1,,0.666376245584469,1,,,,0.783090866048925,1,,0.787268453202009
0.329790239499252,1,,0.727893515456476,1,,,,0.73235195786244,1,,0.651929182498012
0.293726862283149,1,,0.447499328178766,1,,,,0.601673166359919,1,,0.324175900558573
0.327018181985508,1,,0.921969950329012,1,,,,0.716990487292068,1,,0.627842426425741
0.178641191038333,1,,0.623195610215254,1,,,,0.721114044898445,1,,0.475495226445633
0.173945717328024,1,,0.733291248159094,1,,,,0.691916967580984,1,,0.613225086895934
0.204416568281546,1,,0.936331592420101,1,,,,0.650848140288841,1,,0.43774338993249
0.17183743553055,1,,0.638137357951464,1,,,,0.668945797527829,1,,0.530599059503906
0.334314054639652,1,,0.751992101892488,1,,,,0.71026775790848,1,,0.638336661786249
0.331175596549252,1,,0.729139721768552,1,,,,0.623399345960413,1,,0.430534404993181
0.0508402162789907,1,,0.748016548360232,1,,,,0.759033733008516,1,,0.68766177776703
0.299544346423823,1,,0.896654027373111,1,,,,0.641710242844077,1,,0.358784775914543
0.192935279643546,1,,0.884960172427721,1,,,,0.729509283739976,1,,0.578034578379026
0.146582098387626,1,,0.971673007862085,1,,,,0.66884623314579,1,,0.582836950868876
0.176780661611631,1,,0.404830380520243,1,,,,0.603936049574695,1,,0.382522901692289
0.300015721016338,1,,0.794245275469016,1,,,,0.645570731051337,1,,0.375224977746369
0.0257215578985446,1,,0.80581414122617,1,,,,0.68814647879661,1,,0.449515621473023
0.270670109937456,1,,0.639745162983165,1,,,,0.609918610328392,1,,0.4598866782771
0.182567604858425,1,,0.758911764074246,1,,,,0.608182041348946,1,,0.400710787560698
0.286882628765251,1,,0.551163796096618,1,,,,0.691448718982594,1,,0.52100556431954
0.278473175440728,1,,0.614103249129308,1,,,,0.691365898233828,1,,0.598911462527628
0.0780802455233921,1,,0.520767721175483,1,,,,0.726477759267263,1,,0.593455819426737
0.188828998778815,1,,0.77197728682437,1,,,,0.688228368940362,1,,0.538768934486185
0.29263878022794,1,,0.545631810938919,1,,,,0.714648468815422,1,,0.620337196519179
0.196532787735519,1,,0.930041851728114,1,,,,0.614547501816127,1,,0.426340734594007
0.179751789586505,1,,0.913940331126171,1,,,,0.766486137755957,1,,0.76503608788106
0.191707741849818,1,,0.641614290602793,1,,,,0.696123605943893,1,,0.474902484529662
0.035907896707273,1,,0.884303990883471,1,,,,0.631658859828841,1,,0.418808417085794
0.289825381212196,1,,0.45187683712752,1,,,,0.618062014160312,1,,0.447256071079593
0.23158857465648,1,,0.407653116925565,0.427687179379396,,,,0.553960765772619,1,,0.343490293988646
0.183038668831937,1,,0.731818679180244,1,,,,0.704654723083741,1,,0.547690245521205
0.166626917512391,1,,0.934791316107114,1,,,,0.541042716826071,1,,0.303705183427294
0.621918811396147,1,,0.774790538893167,1,,,,0.746092163458148,1,,0.463015403151322
0.032054403962331,1,,0.39896629989827,1,,,,0.630650991935746,1,,0.464322831031543
0.340801720616846,1,,0.799586434500388,1,,,,0.677257590182524,1,,0.554920302750707
0.209315396093013,1,,0.711189146505906,1,,,,0.583722158034557,1,,0.351083410606783
0.658105481932747,1,,0.888130709497768,1,,,,0.70818317617943,1,,0.603629701168837
0.0518268722226268,1,,0.593578906364401,1,,,,0.749713138391086,1,,0.627091457663176
0.413662574395071,1,,0.812587319820523,1,,,,0.633759513723096,1,,0.478363053701135
0.321224514669622,1,,0.995701870649482,0.914505798823689,,,,0.746658639187491,1,,0.531287545813773
0.242555465263433,1,,0.886653217175356,1,,,,0.687107351226325,1,,0.469968654086853
0.509154767115153,1,,0.96283093677549,1,,,,0.68354726479706,1,,0.566217237808093
0.722364730328343,1,,0.831042771265932,1,,,,0.692542010314817,1,,0.421406933402547
0.262306002778563,1,,0.68805844458671,1,,,,0.600307195959567,1,,0.338023778927657
0.420798465953692,1,,0.55706744054008,1,,,,0.624433613748788,1,,0.485834609052816
0.298411093394653,1,,0.512950841590895,1,,,,0.546770339795158,1,,0.3115198724306
0.337863973215606,1,,0.786294739102401,1,,,,0.540760699868203,1,,0.310971361319215
0.153972757412549,1,,0.784161585551103,1,,,,0.663015141812617,1,,0.504307222712395
0.392201683157561,1,,0.595534004116045,1,,,,0.557399901416621,1,,0.332317874074113
0.373663584929879,1,,0.930922755176571,1,,,,0.638864949553616,1,,0.509540548463317
0.230185156664356,1,,0.891691648083802,1,,,,0.5339802818666,,0.327132633760738,0.0366430238559462
0.475187204610009,1,,0.762187036975983,1,,,,0.731252767114903,1,,0.538487967010566
0.0909233517996462,1,,0.845781042283491,1,,,,0.684500462076142,1,,0.56018578794894
0.351239645146908,1,,0.872670716916706,1,,,,0.588200286060729,1,,0.437849001080437
0.213728005506778,1,,0.772966169998987,1,,,,0.676685624924612,1,,0.610275785582825
0.0602073889049092,1,,0.800356852127439,1,,,,0.710310451018463,1,,0.680629083864216
0.400943726178928,1,,0.56382766413182,1,,,,0.534960519826834,1,,0.313027699089358
0.446621884179824,1,,0.591366760244471,1,,,,0.637270797798298,1,,0.433547632732574
0.332205357150596,1,,0.492464644855686,1,,,,0.641977399083097,1,,0.511217239197136
0.383444299358393,1,,0.828606939030561,1,,,,0.678657400892444,1,,0.446204962494134
0.592831281839699,1,,0.896782769156939,1,,,,0.599073745881575,1,,0.424554043374083
0.0122861085932236,1,,0.839979201640409,1,,,,0.697275661034094,1,,0.532310031669638
0.12354465130997,1,,0.537395372746934,1,,,,0.631259410159529,1,,0.441290549076542
0.0364860544807021,1,,0.585401845898764,1,,,,0.60948425574977,1,,0.425201884085901
0.138564069214377,1,,0.529878419571494,1,,,,0.554680415675436,1,,0.327249614548998
0.326943686221387,1,,0.59613457927703,0.261912991441657,,,,0.477956937297927,,1,0.162106773055511
0.278972974873605,1,,0.655924041557587,1,,,,0.617303043286343,1,,0.427903500235589
0.423904910401148,1,,0.866314790889729,1,,,,0.774949986359569,1,,0.718559355713062
0.309353796529491,1,,0.712470879043126,1,,,,0.696855244051718,1,,0.454699686040735
0.266977990761023,1,,0.672137426779085,1,,,,0.590242963221882,1,,0.336802119466122
0.245742447476974,1,,0.734877648333347,1,,,,0.669304063868889,1,,0.441310902864219
0.396416972610851,1,,0.729895924356422,1,,,,0.519459557878077,,1,0.0971448302898657
0.212121781617727,1,,0.944966438834668,1,,,,0.703522812269483,1,,0.559689602082047
0.169550976660933,1,,0.794846086983049,1,,,,0.615474052030269,1,,0.387652282417805
0.0329671998282074,1,,0.479946845143244,1,,,,0.565937149840203,1,,0.322621322831236
0.407091475816673,1,,0.598386756988362,1,,,,0.552488888011238,1,,0.327161142162837
0.256495441393251,1,,0.505718710077833,1,,,,0.761333941439186,1,,0.694207035434963
0.24140868067352,1,,0.658254359974511,1,,,,0.624181096272399,1,,0.439896127044775
0.135374143544557,1,,0.848487057279021,1,,,,0.648304618844007,1,,0.56398232231878
0.232059071222151,1,,0.81029959090191,1,,,,0.564044378217705,1,,0.337109670932001
0.536987998968799,1,,0.888900216262364,1,,,,0.630469038823425,1,,0.483935322282946
0.183470975906124,1,,0.671759784955663,1,,,,0.740270571505328,1,,0.562878055020189
0.232662151211705,1,,0.581343653072192,1,,,,0.570775117151255,1,,0.348235822793078
0.202258647967285,1,,0.524469517410016,1,,,,0.636796742771851,1,,0.420914257798615
0.294308824675397,1,,0.722773402392144,1,,,,0.779094218359645,1,,0.717709380094364
0.361056462775863,1,,0.584453004743865,1,,,,0.610104453325175,1,,0.394728941800303
0.0644070730340193,1,,0.587390312043024,1,,,,0.759615553025742,1,,0.550076269684228
0.117695680872606,1,,0.718274153852698,1,,,,0.633675739002738,1,,0.448918183461422
0.549517227138712,1,,0.732838252257153,1,,,,0.602500389489926,1,,0.371056762988804
0.612215922202524,1,,0.944235570942005,1,,,,0.658388343488062,1,,0.461921872777359
0.554218207449885,1,,0.754937795250252,1,,,,0.637531922626922,1,,0.456444798755691
0.293320633965436,1,,0.613581878727194,1,,,,0.685124934822948,1,,0.495155477689031
0.475901944699565,1,,0.951476261051325,1,,,,0.651310021833304,1,,0.468241219836077
0.057153692712034,1,,0.871132061888092,1,,,,0.564255559543991,1,,0.344016157704164
0.0259609396102857,1,,0.57366185841206,1,,,,0.586603060898868,1,,0.397022472181233
0.312262612734399,1,,0.668941726968053,1,,,,0.628875113668538,1,,0.363882542722604
0.000376035860555013,1,,0.775333686294707,1,,,,0.602918387499946,1,,0.380136142763567
0.0415315692588122,1,,0.585162025749465,1,,,,0.566416890621656,1,,0.398785268671259
0.115389811446734,1,,0.802444069424436,1,,,,0.672986180400544,1,,0.491977788204742
0.311640984862716,1,,0.818084126055254,1,,,,0.657816131863728,1,,0.432525562042639
0.0456009700434735,1,,0.512575342668252,1,,,,0.643653126728579,1,,0.503730478139085
0.542386253492529,1,,0.825502636910078,1,,,,0.755219647784436,1,,0.625117913902226
0.395961666256774,1,,0.879298817630234,1,,,,0.675873195430463,1,,0.609432190008257
0.286500815793459,1,,0.710838797654227,1,,,,0.735744133348212,1,,0.500503486428692
0.503298759352901,1,,0.795001206351991,1,,,,0.582729995754241,1,,0.36540162168871
0.25229588147393,1,,0.544393011857119,1,,,,0.530118874844024,1,,0.303744466734718
0.315241659700279,1,,0.827846801501848,1,,,,0.620007713708895,1,,0.403401492614254
0.339353135043969,1,,0.536172625470999,1,,,,0.672969204570312,1,,0.445960687791378
0.200862565987447,1,,0.617316280801665,1,,,,0.771739151955633,1,,0.709365809637549
0.627494556437887,1,,0.752704447631747,1,,,,0.645036124825319,1,,0.404520005903063
0.601114734252456,1,,0.823764568721485,1,,,,0.663132878167058,1,,0.511738215365312
0.50601849092047,1,,0.837123512445536,1,,,,0.53841223201742,1,,0.305220793347981
0.15767341409863,1,,0.393064346445263,1,,,,0.766212167506996,1,,0.664818129337136
0.310930501894464,1,,0.751791800402459,0.422876423908423,,,,0.476843193962142,,1,0.188989279657654
0.387003075915327,1,,0.886772349138814,1,,,,0.661886564585598,1,,0.566909855638944
0.0954049189000826,1,,0.519982315168921,1,,,,0.557015204626701,1,,0.299771519604918
0.128100789689147,1,,0.896098966088248,1,,,,0.74547189977313,1,,0.661055019741573
0.0969038190523507,1,,0.697283421745867,1,,,,0.673792003944887,1,,0.510039536052864
0.269073507105643,1,,0.666737087985307,1,,,,0.663701732171766,1,,0.59428709023472
0.180666123492487,1,,0.487617234279984,1,,,,0.683931454218444,1,,0.53569625651908
0.258434627128348,1,,0.728784681293556,1,,,,0.652781317536651,1,,0.503207099463937
0.298844808043386,1,,0.842849231767293,1,,,,0.598437782039834,1,,0.42852196369425
0.309747728218141,1,,0.768715089405604,1,,,,0.759954409099689,1,,0.628034876635538
0.48376803540361,1,,0.687927701009746,1,,,,0.742661556748664,1,,0.630812652987403
0.263381843250283,1,,0.891711253661493,1,,,,0.711092114738642,1,,0.513994690669922
0.285528166154679,1,,0.62895206405178,1,,,,0.678238126599851,1,,0.477610532802804
0.420592366526133,1,,0.737911323135338,1,,,,0.734665300210448,1,,0.664918235125392
0.291628118788598,1,,0.460650409188169,1,,,,0.636461053628487,1,,0.491744713779315
0.282259454687501,1,,0.623914720512227,0.873274383227674,,,,0.516447803427988,,1,0.130571033946475
0.110269836567262,1,,0.580423515838827,1,,,,0.61510159861077,1,,0.465667634904759
0.0414101597652117,1,,0.768991072131479,1,,,,0.583073928991374,1,,0.325785339372206
0.142317011507295,1,,0.806002676645193,1,,,,0.671896728151986,1,,0.344950903114053
0.446701930003249,1,,0.831941313442646,1,,,,0.553622179369397,,0.243492333518403,0.0297495931987191
0.195919335954087,1,,0.536542504464107,1,,,,0.682359268310304,1,,0.498566322124252
0.10377804762367,1,,0.730418888168496,1,,,,0.681933420132191,1,,0.457823073865971
0.340854079871524,1,,0.453284236317636,1,,,,0.728473201574164,1,,0.56978078700419
0.178851145945323,1,,0.409752510389989,1,,,,0.736685571119365,1,,0.576007196734252
0.347282202920166,1,,0.589299619095107,1,,,,0.593547182446075,1,,0.385579070695679
0.312751582893743,1,,0.783736946009894,1,,,,0.77056854903656,1,,0.622885246296399
0.299939832778389,1,,0.674835357963693,1,,,,0.666271968434607,1,,0.459094406649484
0.0936680107225139,1,,0.456695843594732,1,,,,0.598447441305268,1,,0.416523757278423
0.307893296888311,1,,0.803525600513602,1,,,,0.550768308286868,1,,0.316281431702577
0.0911985486733201,1,,0.76854060745627,1,,,,0.796242877423541,1,,0.594497971777678
0.193620316401349,1,,0.682478471512722,1,,,,0.705268640474985,1,,0.497548044919011
0.106979441201636,1,,0.584922742677925,1,,,,0.740869244026052,1,,0.597593860426777
0.5471492112947,1,,0.96011030453215,1,,,,0.609252697735939,1,,0.418174627834921
0.281635416331956,1,,0.683448746953531,1,,,,0.70870363764018,1,,0.547415443163991
0.107901168730515,1,,0.695035555365797,1,,,,0.529169701492604,1,,0.303021492277002
0.168222968656386,1,,0.853889055844534,1,,,,0.592264201619826,1,,0.441206856198756
0.294643233739594,1,,0.8050957424799,1,,,,0.621273210517284,1,,0.37675206989299
0.46762451774907,1,,0.618011280643204,0.0312134836944428,,,,0.458265031534969,,0.316285723296767,0.0959208426838698
0.191345740356898,1,,0.416385924474949,1,,,,0.57275860352103,1,,0.353956136212954
0.0215300541717883,0.862468946985745,,0.995567076279179,1,,,,0.693056466100377,1,,0.440083762323367
0.368864242184898,1,,0.564748667710618,1,,,,0.550426027945167,1,,0.316428063657139
0.321829772223719,1,,0.562145753619916,1,,,,0.621254654318301,1,,0.35286055055961
0.0918617935589471,1,,0.623002801344833,1,,,,0.638727270900924,1,,0.527162788434812
0.483132121692104,1,,0.773640298646347,1,,,,0.588370181881552,1,,0.408070128644748
0.0820182825006968,1,,0.736942704279162,1,,,,0.646987766763654,1,,0.46110195403998
0.186650622192552,1,,0.728987882993778,1,,,,0.673728329376243,1,,0.515380774656131
0.22746367205248,1,,0.414908319025598,1,,,,0.59090821691732,1,,0.365345308082242
0.227193072805208,1,,0.945936005054996,1,,,,0.597937340942478,1,,0.354811778645131
0.0877960757627695,1,,0.423039668228671,1,,,,0.678906793386866,1,,0.428161185168637
0.0278700345107012,0.488207799485928,,0.200276835787992,0.113694451477306,,,,0.602511381062002,1,,0.35814375367217
0.178927357220707,1,,0.737680624239455,1,,,,0.765719683007441,1,,0.695185753845841
0.215922197747607,1,,0.8572976682091,1,,,,0.756570493141303,1,,0.636757769525481
0.239188192856289,1,,0.535381071495672,1,,,,0.670006545934217,1,,0.481651004731127
0.196293924823055,1,,0.413717026118851,1,,,,0.65139521416482,1,,0.494824215094403
0.387270382026708,1,,0.956903319230375,1,,,,0.548294474654293,1,,0.325222152715976
0.322130473928404,1,,0.905566111340457,0.222222222222222,,,,0.487238122961969,,0.894375443405131,0.217507763484627
0.66158913134462,1,,0.973576683128719,0.75633804959048,,,,0.777118274676885,1,,0.633116350683104
0.127359957083704,1,,0.755149045582339,1,,,,0.520707055973916,,1,0.134837070543837
0.230892228636537,1,,0.62919010236563,1,,,,0.791430867306177,1,,0.749301171229584
0.0226453100251407,1,,0.87751268835839,1,,,,0.676260803592166,1,,0.490910436863445
0.333467329107363,1,,0.650850479961944,1,,,,0.592313773287704,1,,0.42626021985589
0.746334762932888,1,,0.88884614245489,1,,,,0.657296753866591,1,,0.486871507348687
0.0307927744703971,1,,0.807545006036537,1,,,,0.547787732703581,1,,0.328606918867382
0.421485277600775,1,,0.940137427895814,1,,,,0.642824026425308,1,,0.489676178570305
0.647130434686073,1,,0.81476488072608,1,,,,0.707974391935258,1,,0.570145109571713
0.251085795678864,1,,0.550886151370544,1,,,,0.637802827713739,1,,0.377855348740634
0.245456300573447,1,,0.688728448190314,1,,,,0.702780880020152,1,,0.499985562212988
0.223805511363389,1,,0.554620351305606,1,,,,0.619108754236028,1,,0.415047152088545
0.449458181027861,1,,0.81071580928155,1,,,,0.679682813845636,1,,0.549984948130523
0.471904940309991,1,,0.644292557979378,1,,,,0.678057189509323,1,,0.517152961443966
0.380047003574242,1,,0.541853301826983,1,,,,0.672268647842229,1,,0.503326261224021
0.224532518555685,1,,0.966797549787992,0.392862660797516,,,,0.51282936108581,1,,0.307366942769503
0.424587171389487,1,,0.784348980366176,1,,,,0.718652344630984,1,,0.546549669276683
0.162615770520811,1,,0.46158858408637,1,,,,0.656727986449263,1,,0.483292621256184
0.230185874090689,1,,0.762793393534228,1,,,,0.735029501199348,1,,0.612471053568535
0.410503272044703,1,,0.725809004400766,1,,,,0.660780594747699,1,,0.58245213679938
0.23609808616112,1,,0.754995946781856,1,,,,0.734275271949402,1,,0.63573106607287
0.633728146343868,1,,0.854004352507588,1,,,,0.687042371009333,1,,0.553359193457516
0.0826820590311395,1,,0.33960920502148,1,,,,0.802053689804799,1,,0.749047158840253
0.31226672829798,1,,0.839303239450191,1,,,,0.702985311130748,1,,0.468878043651521
0.155411067909776,1,,0.512372220718031,1,,,,0.69002347735694,1,,0.454449642934173
0.0503153360009989,0.615117859847345,,0.207266763569465,1,,,,0.694810467589156,1,,0.576829781488914
0.463877970703242,1,,0.968883223374848,1,,,,0.710632981928809,1,,0.520134126348423
0.124390131671898,1,,0.751981199821426,1,,,,0.697202990697404,1,,0.5041432257355
0.22214244549702,1,,0.92330069147055,1,,,,0.644398263491001,1,,0.447783843714171
0.112366639551927,1,,0.749652479164566,1,,,,0.732212880227822,1,,0.487427055359014
0.105662060204623,1,,0.704920798676059,1,,,,0.618346352602224,1,,0.484949212637951
0.119357575035099,1,,0.351457148823308,1,,,,0.757490613855492,1,,0.635022019778714
0.353354637571639,1,,0.466691028706503,1,,,,0.748653274855605,1,,0.545414182873689
0.142019265936292,1,,0.292739779632832,1,,,,0.688509045729012,1,,0.56214900373323
0.680122798458041,1,,0.792274409777364,1,,,,0.735362109408592,1,,0.663097065217162
0.498988987353771,1,,0.821636217395444,1,,,,0.692835379147075,1,,0.556122769824959
0.32459885525146,1,,0.641967744316984,1,,,,0.609827161977183,1,,0.38279280447541
0.151557253941712,1,,0.565638735841529,1,,,,0.651979392328925,1,,0.479607734281754
0.522070292158629,1,,0.896525475843887,1,,,,0.704683238629579,1,,0.626735246667671
0.160744093538836,1,,0.368958761291348,0.300813381444846,,,,0.495224482429542,,1,0.0924247309409719
0.338152039660605,1,,0.589586456892858,1,,,,0.557527956983823,1,,0.334405353052804
0.258845604562609,1,,0.731161032122374,1,,,,0.598930653141388,1,,0.36845020024777
0.182303256753989,1,,0.411488914508747,1,,,,0.756792911119966,1,,0.682132527169186
0.289868319176206,1,,0.502704131406432,1,,,,0.578033509756333,1,,0.347885226708161
0.522589076367669,1,,0.924850569548485,1,,,,0.60370681695441,1,,0.445756394074388
0.237483719981745,1,,0.77900999976917,1,,,,0.564749292194504,1,,0.339136656605665
0.00458739333667046,1,,0.493253181209255,1,,,,0.51026944538645,,1,0.195192859009443
0.0831705372803289,1,,0.623008732603498,1,,,,0.736783843722241,1,,0.703198364549722
0.537662931242971,1,,0.923965565659872,1,,,,0.684872333125139,1,,0.478717796407865
0.153747122841691,1,,0.750976265759475,1,,,,0.68059384072378,1,,0.608802807268249
0.380239380631407,1,,0.6460003969426,1,,,,0.663239333555619,1,,0.551727858170667
0.225150995833773,1,,0.577998419516153,1,,,,0.658068492261134,1,,0.422941230507559
0.230364229176733,1,,0.850513078427551,1,,,,0.699481227764255,1,,0.553192793578326
0.237271383739385,1,,0.611459082222138,1,,,,0.580172430479452,1,,0.350942999426867
0.342751843429477,1,,0.496648542996246,1,,,,0.552930706714773,1,,0.328695076668964
0.199133130313123,0.829652601999603,,0.31833195458625,1,,,,0.656238734391028,1,,0.595612162346074
0.326164860208932,1,,0.700228288504764,1,,,,0.650317721655935,1,,0.553569137281059
0.220279803316498,1,,0.773789476126132,1,,,,0.609052591589485,1,,0.456841141468133
0.101230598860197,1,,0.633024545202822,1,,,,0.664138433736463,1,,0.524068846867098
0.503591478669978,1,,0.776059087346743,1,,,,0.659440786827226,1,,0.455933631106574
0.375245013788142,1,,0.929244315007484,1,,,,0.538081153246961,1,,0.321854396197094
0.0292312145401922,1,,0.689756833842522,1,,,,0.688499453871073,1,,0.546421430573146
0.0484193745491788,1,,0.377709298321196,1,,,,0.631841052859174,1,,0.422738466866686
0.291146358770597,1,,0.68017565751347,1,,,,0.575236379931104,1,,0.384675632447747
0.627281090213354,1,,0.884973700579786,1,,,,0.637085889647932,1,,0.369091295134854
0.48760012166168,1,,0.866283204276488,1,,,,0.6101921895125,1,,0.418870293892017
0.124911472783341,1,,0.319327411351266,1,,,,0.668142976902873,1,,0.402737864509743
0.297735881176754,1,,0.731555777921341,1,,,,0.64495264157944,1,,0.483188573309523
0.335822441010114,1,,0.580643691145933,1,,,,0.653162590689613,1,,0.539092398833392
0.202194470218236,1,,0.425381801382554,1,,,,0.61416483416479,1,,0.342192134378381
0.177208978596481,1,,0.653974260100024,1,,,,0.66826513857029,1,,0.426482897976325
0.378698701176961,1,,0.504135644676235,1,,,,0.681729430914736,1,,0.45539272032597
0.399081644484747,1,,0.898817635577709,1,,,,0.604876303539525,1,,0.316877601257011
0.24359907224101,1,,0.566932497502246,0.233111058914108,,,,0.488089923587795,,1,0.140223923746068
