"D1","!clusters!1!12","!clusters!2!12","D2","!clusters!1!23","!clusters!2!23","D3","!clusters!1!34","!clusters!2!34","D4"
0.25431082341702,0.15,,0.677459204228769,0.15,,0.769994461440631,0.15,,0.617345169982387
0.648029093983568,0.15,,0.808720561840446,0.15,,0.713796615346706,0.15,,0.579622238157597
0.180956519236331,0.15,,0.558750835456815,0.15,,0.60484513584011,0.15,,0.453847843931521
0.462587140181576,0.15,,0.642363715833399,0.15,,0.548582672560898,,0.15,0.168647537252323
0.6477776140975,0.15,,0.766494853233617,0.15,,0.6067585194773,0.15,,0.435473243614277
0.0223027801380253,0.15,,0.697821716189687,0.15,,0.718975731072726,0.15,,0.584608384779118
0.0848018532805395,0.15,,0.422655748747713,0.15,,0.627155489974344,0.15,,0.425036207949683
0.0170653297865575,0.15,,0.59795953645305,0.15,,0.660090277577203,0.15,,0.444636021525857
0.31999563831029,0.15,,0.445551748120675,0.15,,0.686262933074365,0.15,,0.579019597462961
0.463301084912297,0.15,,0.832074587292131,0.15,,0.7078652910435,0.15,,0.635575998197762
0.049197838290038,0.15,,0.706872429460993,0.15,,0.695417845908634,0.15,,0.425616359841418
0.133306647810546,0.15,,0.669590497262632,0.15,,0.511547595460037,,0.15,0.200921985599224
0.326378453114017,0.15,,0.513745778870609,0.15,,0.734024421627154,0.15,,0.556637181434853
0.194436029532786,0.15,,0.754054779943037,0.15,,0.680218874342929,0.15,,0.379108910154286
0.269412457011257,0.15,,0.615085437851269,0.15,,0.670276633723101,0.15,,0.551098190878773
0.347048258625374,0.15,,0.844522218602151,0.15,,0.676706288941037,0.15,,0.57405434074324
0.293726862283149,0.15,,0.657875505014602,0.15,,0.589195454983915,0.15,,0.372173391285476
0.327018181985508,0.15,,0.589626536345214,0.15,,0.703395628061741,0.15,,0.532415569420087
0.178641191038333,0.15,,0.835945297438934,0.15,,0.718610328198121,0.15,,0.633590257889515
0.173945717328024,0.15,,0.721620698757826,0.15,,0.731890504239434,0.15,,0.634015292686833
0.204416568281546,0.15,,0.707271260097779,0.15,,0.627007190868852,0.15,,0.420875966588051
0.17183743553055,0.15,,0.636695720632806,0.15,,0.749993915142197,0.15,,0.579161450791827
0.334314054639652,0.15,,0.714201380173162,0.15,,0.633983687078248,0.15,,0.386045181674382
0.331175596549252,0.15,,0.616106644590854,0.15,,0.643355335973264,0.15,,0.43566108074586
0.0508402162789907,0.15,,0.923485394306194,0.15,,0.704272818135349,0.15,,0.461616030111601
0.299544346423823,0.15,,0.896509589770867,0.15,,0.536305303760391,,0.15,0.127893109152923
0.192935279643546,0.15,,0.728095785012388,0.15,,0.649968723923565,0.15,,0.463707204061364
0.146582098387626,0.15,,0.774829522617114,0.15,,0.686246959118743,0.15,,0.598398124368327
0.344879110279484,0.15,,0.792777327661083,0.15,,0.631873782065498,0.15,,0.498618418096052
0.441905148605884,0.15,,0.574916728006108,0.15,,0.65067291122993,0.15,,0.421507274523946
0.176780661611631,0.15,,0.715167352536858,0.15,,0.577645782867767,0.15,,0.356078301705248
0.300015721016338,0.15,,0.684480475701936,0.15,,0.694647910366924,0.15,,0.485136432914013
0.0257215578985446,0.15,,0.408747259336599,0.15,,0.818924336128366,0.15,,0.673510075758421
0.270670109937456,0.15,,0.473041325220391,0.15,,0.791722670430003,0.15,,0.670120962278408
0.600374600229925,0.15,,0.721525313801104,0.15,,0.817301171073974,0.15,,0.683739823244476
0.182567604858425,0.15,,0.863446684899339,0.15,,0.536531572704315,,0.15,0.166141703901932
0.286882628765251,0.15,,0.485710077732487,0.15,,0.679407797022055,0.15,,0.529150289099035
0.278473175440728,0.15,,0.452005712921297,0.15,,0.712829437696553,0.15,,0.665257449860424
0.0780802455233921,0.15,,0.206283522854373,0.15,,0.654431005077585,0.15,,0.485995389109256
0.188828998778815,0.15,,0.632490351780567,0.15,,0.63369027885492,0.15,,0.441677129466198
0.29263878022794,0.15,,0.852541978267729,0.15,,0.652513943780979,0.15,,0.429944401748265
0.196532787735519,0.15,,0.786080455837432,0.15,,0.626402581664739,0.15,,0.403421687491998
0.578346505842051,0.15,,0.875920196008269,0.15,,0.559614413604721,,0.15,0.172170025493311
0.179751789586505,0.15,,0.354469120363614,0.15,,0.614934655550392,0.15,,0.383313106037255
0.191707741849818,0.15,,0.538522211158308,0.15,,0.795109654341764,0.15,,0.56815842300162
0.474215644138026,0.15,,0.723388741199756,0.15,,0.710118454359411,0.15,,0.569644242729167
0.035907896707273,0.15,,0.683049171821238,0.15,,0.635268350439185,0.15,,0.470799806903805
0.289825381212196,0.15,,0.771141427507589,0.15,,0.689507017529959,0.15,,0.554901463520121
0.59179238730892,0.15,,0.958753907936249,0.15,,0.65762810145851,0.15,,0.478971410586428
0.183038668831937,0.15,,0.300829000164133,0.15,,0.63360435141156,0.15,,0.518166585775366
0.298059491555668,0.15,,0.891569211900973,0.15,,0.596391228263413,0.15,,0.396280215661035
0.0999294555120851,0.15,,0.671953967925158,0.15,,0.652084672772771,0.15,,0.465757379763588
0.166626917512391,0.15,,0.571630239073437,0.15,,0.699501445906992,0.15,,0.573707798932987
0.256118532439468,0.15,,0.518593882950997,0.15,,0.595026813955966,0.15,,0.380029008759812
0.032054403962331,0.15,,0.490484474565809,0.15,,0.581029749269224,0.15,,0.369224989687919
0.209315396093013,0.15,,0.815005168259265,0.15,,0.642424981448871,0.15,,0.494534972447072
0.447503386996835,0.15,,0.730329307120374,0.15,,0.567860400976611,,0.15,0.18717741803979
0.0518268722226268,0.15,,0.656246588460672,0.15,,0.549110788037873,,0.15,0.242346365423458
0.413662574395071,0.15,,0.817532960705863,0.15,,0.561946275828495,,0.15,0.106493654007204
0.321224514669622,0.15,,0.494589257871369,0.15,,0.691326119039525,0.15,,0.507528303503052
0.242555465263433,0.15,,0.733676747370414,0.15,,0.668747354411585,0.15,,0.444651790827079
0.509154767115153,0.15,,0.827145207536204,0.15,,0.67194642237019,0.15,,0.492522482711931
0.262306002778563,0.15,,0.820540956489482,0.15,,0.765384402362352,0.15,,0.73767035710101
0.460752175010495,0.15,,0.56795683073281,0.15,,0.641106460379587,0.15,,0.446116838098014
0.420798465953692,0.15,,0.727623603222864,0.15,,0.686500728132854,0.15,,0.567816787591718
0.298411093394653,0.15,,0.965109337139553,0.15,,0.650769944408605,0.15,,0.441864372541599
0.337863973215606,0.15,,0.800512046126593,0.15,,0.798152087629908,0.15,,0.706749592031091
0.153972757412549,0.15,,0.679529511015311,0.15,,0.675304511574779,0.15,,0.581775029669776
0.392201683157561,0.15,,0.985566578490204,0.15,,0.669213618701094,0.15,,0.588778160439498
0.373663584929879,0.15,,0.862506066459403,0.15,,0.638792133560924,0.15,,0.375957509910084
0.230185156664356,0.15,,0.687713315834988,0.15,,0.720380773520775,0.15,,0.65350817517977
0.475187204610009,0.15,,0.994085690540579,0.15,,0.830139382955136,0.15,,0.760699864971457
0.438549155568508,0.15,,0.77583927717423,0.15,,0.469928571815613,,0.15,0.188655043802742
0.0909233517996462,0.15,,0.936666059289748,0.15,,0.695519946455407,0.15,,0.54635612312437
0.351239645146908,0.15,,0.482871451587128,0.15,,0.506824009978164,,0.15,0.145382881766986
0.213728005506778,0.15,,0.898864648196597,0.15,,0.75358029422036,0.15,,0.573661840329101
0.363152925841114,0.15,,0.761915556296023,0.15,,0.500903584867253,,0.15,0.112830635362889
0.0602073889049092,0.15,,0.72532312583886,0.15,,0.556983254944045,,0.15,0.0624613490987281
0.571443713419975,0.15,,0.702659814125811,0.15,,0.671020778968631,0.15,,0.540174747483037
0.446621884179824,0.15,,0.90177621006525,0.15,,0.63070464311183,0.15,,0.456552090406583
0.332205357150596,0.15,,0.72122893942686,0.15,,0.694805019963049,0.15,,0.459043048030441
0.383444299358393,0.15,,0.756912590242965,0.15,,0.61002145421245,0.15,,0.383071136911569
0.0122861085932236,0.15,,0.922540091505775,0.15,,0.54338732921515,,0.15,0.187290102710942
0.12354465130997,0.15,,0.934697910254342,0.15,,0.697240723550096,0.15,,0.612614815614084
0.0364860544807021,0.15,,0.489889372636605,0.15,,0.555675907693685,,0.15,0.130722730914927
0.138564069214377,0.15,,0.412704960135253,0.15,,0.589528594797349,0.15,,0.360647490045223
0.253655508080874,0.15,,0.835460526452086,0.15,,0.680290140144219,0.15,,0.560857555503576
0.326943686221387,0.15,,0.687697685926403,0.15,,0.718647449274131,0.15,,0.459401218159027
0.278972974873605,0.15,,0.788775083655509,0.15,,0.749202616696918,0.15,,0.62313947313825
0.423904910401148,0.15,,0.823497633977402,0.15,,0.67686768330547,0.15,,0.45742569817793
0.309353796529491,0.15,,0.784077289908238,0.15,,0.637543680581612,0.15,,0.512717879521775
0.266977990761023,0.15,,0.71977465548542,0.15,,0.707558408510388,0.15,,0.555153546106695
0.669196855888024,0.15,,0.829203160429466,0.15,,0.73262011848694,0.15,,0.604388899186581
0.245742447476974,0.15,,0.988771411279608,0.15,,0.583404337640562,0.15,,0.388065576717851
0.396416972610851,0.15,,0.728571234953246,0.15,,0.53541047542326,,0.15,0.187937118452163
0.212121781617727,0.15,,0.809950915978559,0.15,,0.570934167497888,,0.15,0.151605651627346
0.169550976660933,0.15,,0.756214870664018,0.15,,0.708496191484093,0.15,,0.572619767311088
0.0329671998282074,0.15,,0.525314336779914,0.15,,0.727876133200827,0.15,,0.477641364679586
0.407091475816673,0.15,,0.953814852035233,0.15,,0.813687001298373,0.15,,0.610013436289736
0.256495441393251,0.15,,0.648783857643694,0.15,,0.531260992223054,,0.15,0.176138010522165
0.24140868067352,0.15,,0.766528503663631,0.15,,0.766869725361989,0.15,,0.653147803353243
0.135374143544557,0.15,,0.774970683310418,0.15,,0.567738262200288,,0.15,0.128016180837403
0.232059071222151,0.15,,0.804313337363463,0.15,,0.49878719710445,,0.15,0.203532620304485
0.183470975906124,0.15,,0.585396303243004,0.15,,0.620631700098405,0.15,,0.393782347437975
0.232662151211705,0.15,,0.626791183416959,0.15,,0.683421574455398,0.15,,0.576915271907607
0.202258647967285,0.15,,0.493280871267098,0.15,,0.683888310936977,0.15,,0.520366154767055
0.294308824675397,0.15,,0.758796624114298,0.15,,0.731006546401914,0.15,,0.656773745784829
0.361056462775863,0.15,,0.755964633730066,0.15,,0.615611662520952,0.15,,0.451790624789044
0.0644070730340193,0.15,,0.549790121062987,0.15,,0.615800858685015,0.15,,0.35234890480633
0.117695680872606,0.15,,0.579254710054897,0.15,,0.683761745326805,0.15,,0.515221266815029
0.61462041614889,0.15,,0.913624734562908,0.15,,0.673640766542628,0.15,,0.521600602169305
0.612215922202524,0.15,,0.984971774234209,0.15,,0.666582873317719,0.15,,0.429388195920861
0.554218207449885,0.15,,0.98784337276811,0.15,,0.741519090415495,0.15,,0.782521894466815
0.293320633965436,0.15,,0.787473443810776,0.15,,0.698370307181747,0.15,,0.587400456951563
0.475901944699565,0.15,,0.633953722020467,0.15,,0.748878789195332,0.15,,0.572201985524462
0.057153692712034,0.15,,0.387200913935309,0.15,,0.610616351770253,0.15,,0.386862738410528
0.0259609396102857,0.15,,0.451559899942532,0.15,,0.554841523346748,,0.15,0.154496420172351
0.312262612734399,0.15,,0.867088916662019,0.15,,0.632572590920479,0.15,,0.382751772936296
0.000376035860555013,0.15,,0.668364758928786,0.15,,0.725080988633874,0.15,,0.569763393336091
0.347504749639937,0.15,,0.631109381871162,0.15,,0.569494318856784,0.15,,0.348286760220888
0.0415315692588122,0.15,,0.441014998413697,0.15,,0.637070216523204,0.15,,0.367161696139019
0.115389811446734,0.15,,0.622093133485295,0.15,,0.600063178444388,0.15,,0.384663898330774
0.311640984862716,0.15,,0.583452789406221,0.15,,0.642972619854061,0.15,,0.439002222750774
0.0456009700434735,0.15,,0.826560112030757,0.15,,0.717349408059778,0.15,,0.421265697568391
0.20417901002843,0.15,,0.908235281705843,0.15,,0.586614553436132,0.15,,0.350633560036102
0.51818885291785,0.15,,0.680622734256359,0.15,,0.636973671467846,0.15,,0.422351086038019
0.286500815793459,0.15,,0.750719090817545,0.15,,0.644368955521549,0.15,,0.405300743778367
0.566193303584571,0.15,,0.951192021066751,0.15,,0.600368805047329,0.15,,0.379818578240786
0.25229588147393,0.15,,0.849343186688997,0.15,,0.638288160749977,0.15,,0.460147212302374
0.315241659700279,0.15,,0.80155105739166,0.15,,0.680086706899672,0.15,,0.481566058419849
0.311450894931275,0.15,,0.940505340257677,0.15,,0.726021642472715,0.15,,0.486558806335801
0.339353135043969,0.15,,0.542837600588803,0.15,,0.764904390391202,0.15,,0.659543937829942
0.407891343217193,0.15,,0.663191977413458,0.15,,0.656144671664857,0.15,,0.488915918567214
0.200862565987447,0.15,,0.779486414758579,0.15,,0.687488466088898,0.15,,0.525908294246362
0.50601849092047,0.15,,0.670972149872903,0.15,,0.66317311296517,0.15,,0.457150324106467
0.15767341409863,0.15,,0.484116869888541,0.15,,0.661613340639815,0.15,,0.53811356942563
0.310930501894464,0.15,,0.623272224802131,0.15,,0.685355488521692,0.15,,0.55214206598262
0.387003075915327,0.15,,0.739121213071027,0.15,,0.590422453230424,,0.15,0.136718037480643
0.0954049189000826,0.15,,0.298476311774742,0.15,,0.551974968486336,,0.15,0.101730055452028
0.368423818107604,0.15,,0.8857500946952,0.15,,0.523627633600315,,0.15,0.167909281701631
0.128100789689147,0.15,,0.272657371263174,0.15,,0.719923392703127,0.15,,0.531240606819326
0.411510263240466,0.15,,0.84932165660125,0.15,,0.655959178918624,0.15,,0.456406744568262
0.0969038190523507,0.15,,0.755092499553717,0.15,,0.600786469508656,0.15,,0.412927689420669
0.269073507105643,0.15,,0.66576474962939,0.15,,0.709801194448799,0.15,,0.58495167141505
0.180666123492487,0.15,,0.632445967581866,0.15,,0.760903338698422,0.15,,0.732037686032755
0.258434627128348,0.15,,0.803496817535327,0.15,,0.558203524542828,0.15,,0.358947194570047
0.515640845906608,0.15,,0.676770213425477,0.15,,0.627109754386596,0.15,,0.416332118602024
0.324335121300705,0.15,,0.847043756665784,0.15,,0.67045086357712,0.15,,0.546347749997409
0.298844808043386,0.15,,0.612016078051814,0.15,,0.651394081119244,0.15,,0.502411910496166
0.309747728218141,0.15,,0.867042441010126,0.15,,0.685292340076147,0.15,,0.664998156074735
0.263381843250283,0.15,,0.43858325170476,0.15,,0.624378366737714,0.15,,0.35365431037163
0.285528166154679,0.15,,0.71742134318951,0.15,,0.695861146350266,0.15,,0.516140597063485
0.291628118788598,0.15,,0.995988579434368,0.15,,0.582189501137742,0.15,,0.349909541765217
0.282259454687501,0.15,,0.591418505178893,0.15,,0.672439560651585,0.15,,0.470199469029522
0.110269836567262,0.15,,0.635014235164921,0.15,,0.592802235059237,0.15,,0.381712935453993
0.0414101597652117,0.15,,0.746139814555441,0.15,,0.743018033655566,0.15,,0.541533359978782
0.142317011507295,0.15,,0.34924842243276,0.15,,0.630523649722645,0.15,,0.44302964408861
0.195919335954087,0.15,,0.80587576444166,0.15,,0.751650489994759,0.15,,0.629859410951036
0.10377804762367,0.15,,0.586021507829452,0.15,,0.673365575016144,0.15,,0.482417548506882
0.340854079871524,0.15,,0.578612210492291,0.15,,0.613715125042666,0.15,,0.439499663023854
0.178851145945323,0.15,,0.443733740114001,0.15,,0.730810693477633,0.15,,0.638019474839799
0.347282202920166,0.15,,0.73912590459096,0.15,,0.718750844069534,0.15,,0.729878685089239
0.312751582893743,0.15,,0.745752655079918,0.15,,0.631137508682416,0.15,,0.391988276213646
0.299939832778389,0.15,,0.793357736547545,0.15,,0.567899866414721,0.15,,0.367414690957453
0.752345510610716,0.15,,0.920978239043859,0.15,,0.72978222273887,0.15,,0.58958242458501
0.0936680107225139,0.15,,0.587664126940721,0.15,,0.642636710480813,0.15,,0.395293754335098
0.307893296888311,0.15,,0.839990672467883,0.15,,0.632310232622297,0.15,,0.401533200582615
0.0911985486733201,0.15,,0.737685681448283,0.15,,0.664606020917955,0.15,,0.363529961864547
0.282809087745872,0.15,,0.631580597754663,0.15,,0.694150000254916,0.15,,0.406551923310078
0.486692921753117,0.15,,0.951366132168143,0.15,,0.553311784500463,,0.15,0.165769969118234
0.193620316401349,0.15,,0.354559437308955,0.15,,0.590240057853857,0.15,,0.365880002422448
0.106979441201636,0.15,,0.760973214813308,0.15,,0.682127026421984,0.15,,0.513879537098603
0.338191026686974,0.15,,0.810207283494621,0.15,,0.604891084074194,0.15,,0.459844747891224
0.5471492112947,0.15,,0.70842273036659,0.15,,0.730947117900099,0.15,,0.550606812166355
0.281635416331956,0.15,,0.845200757060569,0.15,,0.590335788345443,0.15,,0.357034428066197
0.107901168730515,0.15,,0.568371268458792,0.15,,0.722082188292772,0.15,,0.696746009631058
0.168222968656386,0.15,,0.630141537534885,0.15,,0.710292874483435,0.15,,0.562648202989966
0.191345740356898,0.15,,0.500381832113471,0.15,,0.665357410762763,0.15,,0.458689279363869
0.0215300541717883,0.15,,0.341676998480831,0.15,,0.651398239731051,0.15,,0.435304348336621
0.451776498719625,0.15,,0.748271855784715,0.15,,0.726220378401266,0.15,,0.556582708158204
0.321829772223719,0.15,,0.795293670573052,0.15,,0.6367290866396,0.15,,0.481920536125678
0.0918617935589471,0.15,,0.655616984419697,0.15,,0.580346511232987,,0.15,0.145611840727225
0.483132121692104,0.15,,0.919514837472745,0.15,,0.544367145340449,,0.15,0.0784304558982856
0.0820182825006968,0.15,,0.399621302254062,0.15,,0.638703704965611,0.15,,0.444502780871281
0.186650622192552,0.15,,0.593562043536691,0.15,,0.692580172784701,0.15,,0.499593327336709
0.596883569657269,0.15,,0.755858827003638,0.15,,0.651404845144333,0.15,,0.548448105596645
0.22746367205248,0.15,,0.774175085617558,0.15,,0.600668952723487,0.15,,0.4324345989444
0.227193072805208,0.15,,0.617294181065817,0.15,,0.68014310245462,0.15,,0.578023547906362
0.0877960757627695,0.15,,0.827664271374473,0.15,,0.475164557547997,,0.15,0.265852368598808
0.0278700345107012,0.15,,0.903031142935598,0.15,,0.579457212749909,0.15,,0.345714780380987
0.178927357220707,0.15,,0.519626496584449,0.15,,0.577589621452423,0.15,,0.368361500029385
0.215922197747607,0.15,,0.480758543692461,0.15,,0.777048140115181,0.15,,0.717723526721135
0.261660527334589,0.15,,0.617131020293514,0.15,,0.731492195910478,0.15,,0.590224418805374
0.239188192856289,0.15,,0.49200334464203,0.15,,0.678953553096315,0.15,,0.375952061172241
0.196293924823055,0.15,,0.36238101036108,0.15,,0.721266909968361,0.15,,0.540712777784214
0.387270382026708,0.15,,0.923449397183372,0.15,,0.691701809632111,0.15,,0.536430654233029
0.322130473928404,0.15,,0.479943301993032,0.15,,0.730480252160158,0.15,,0.562764744912094
0.66158913134462,0.15,,0.89241806983962,0.15,,0.497382187202828,,0.15,0.244590135461115
0.127359957083704,0.15,,0.367789512248849,0.15,,0.728368657664127,0.15,,0.576055937684649
0.0226453100251407,0.15,,0.586315117705444,0.15,,0.795623191726821,0.15,,0.609500767825003
0.333467329107363,0.15,,0.715317881007201,0.15,,0.716692911028594,0.15,,0.588222874178339
0.746334762932888,0.15,,0.892730262086379,0.15,,0.631359590325414,0.15,,0.409845147544783
0.0307927744703971,0.15,,0.355453443678409,0.15,,0.505686445864429,,0.15,0.219650787293367
0.421485277600775,0.15,,0.794983193604134,0.15,,0.647764454209957,0.15,,0.46590010372225
0.647130434686073,0.15,,0.96406346387998,0.15,,0.642949159320141,0.15,,0.532294237667702
0.251085795678864,0.15,,0.503594907807939,0.15,,0.653409477233667,0.15,,0.464739176226124
0.245456300573447,0.15,,0.479410598467183,0.15,,0.635166595756787,0.15,,0.423433340216757
0.223805511363389,0.15,,0.695417375772156,0.15,,0.518495577693526,,0.15,0.246566131507276
0.449458181027861,0.15,,0.80735586345202,0.15,,0.639865413296514,0.15,,0.509989036798135
0.64935735270394,0.15,,0.874713779904373,0.15,,0.679306067657685,0.15,,0.496115213964253
0.380047003574242,0.15,,0.993393366070106,0.15,,0.677351540335415,0.15,,0.545621751390968
0.224532518555685,0.15,,0.473276482094032,0.15,,0.616317180827901,0.15,,0.482816266383884
0.424587171389487,0.15,,0.656140223155104,0.15,,0.564642829098443,,0.15,0.15172693327263
0.162615770520811,0.15,,0.535890941834916,0.15,,0.665082497436358,0.15,,0.406930538792089
0.230185874090689,0.15,,0.596291827935325,0.15,,0.602073242928716,0.15,,0.363765044584601
0.410503272044703,0.15,,0.917552842143204,0.15,,0.644352114531376,0.15,,0.380983542190237
0.360254073506528,0.15,,0.605490086673788,0.15,,0.725628825918592,0.15,,0.577407350675703
0.23609808616112,0.15,,0.437331561017802,0.15,,0.591667208466573,0.15,,0.374948038880227
0.532758225371221,0.15,,0.815450473902753,0.15,,0.676034798526592,0.15,,0.508178619172136
0.633728146343868,0.15,,0.797159152023383,0.15,,0.592354884106724,0.15,,0.411878716415533
0.0826820590311395,0.15,,0.313461055732924,0.15,,0.738974657020998,0.15,,0.599031196536114
0.313871738666276,0.15,,0.869867693416254,0.15,,0.653667115176768,0.15,,0.464657496878563
0.31226672829798,0.15,,0.913706789157023,0.15,,0.634512377040531,0.15,,0.524472216063602
0.155411067909776,0.15,,0.706204925901645,0.15,,0.526283940106269,,0.15,0.256556509833011
0.0503153360009989,0.15,,0.251923014483151,0.15,,0.635356889923092,0.15,,0.402288207538726
0.29939180499835,0.15,,0.980165343604586,0.15,,0.599198024886401,0.15,,0.391573076445942
0.463877970703242,0.15,,0.682947329368825,0.15,,0.700173058657119,0.15,,0.596954816271407
0.124390131671898,0.15,,0.708505446474087,0.15,,0.652659352094511,0.15,,0.517015928940072
0.22214244549702,0.15,,0.468431909150963,0.15,,0.6827932966407,0.15,,0.511461961080391
0.112366639551927,0.15,,0.910062082539011,0.15,,0.70588143561459,0.15,,0.475879048544215
0.105662060204623,0.15,,0.252470938660864,0.15,,0.579050583653478,,0.15,0.106492271472452
0.119357575035099,0.15,,0.467406884304935,0.15,,0.563633721256595,0.15,,0.368486442281091
0.142019265936292,0.15,,0.755220347239166,0.15,,0.718115956913184,0.15,,0.500425778191466
0.32459885525146,0.15,,0.475427215591763,0.15,,0.612118091425012,0.15,,0.406212188344164
0.151557253941712,0.15,,0.564582491662549,0.15,,0.758264873248087,0.15,,0.667575402966914
0.522070292158629,0.15,,0.656596051142096,0.15,,0.559166762672259,,0.15,0.0886230603125245
0.313267603874667,0.15,,0.604013182435516,0.15,,0.746706226374364,0.15,,0.59657924846705
0.160744093538836,0.15,,0.879418751900844,0.15,,0.812510811962782,0.15,,0.636086717206232
0.40959925904318,0.15,,0.727834279528226,0.15,,0.864897724459504,0.15,,0.820061008001843
