"D1","!clusters!1!12","!clusters!2!12","D2","!clusters!1!23","!clusters!2!23","D3","!clusters!1!34","!clusters!2!34","D4"
0.309353796529491,0.15,,0.712470879043126,0.15,,0.696855244051718,0.15,,0.454699686040735
0.266977990761023,0.15,,0.672137426779085,0.15,,0.590242963221882,0.15,,0.336802119466122
0.245742447476974,0.15,,0.734877648333347,0.15,,0.669304063868889,0.15,,0.441310902864219
0.396416972610851,0.15,,0.729895924356422,0.15,,0.519459557878077,,0.15,0.0971448302898657
0.212121781617727,0.15,,0.944966438834668,0.15,,0.703522812269483,0.15,,0.559689602082047
0.169550976660933,0.15,,0.794846086983049,0.15,,0.615474052030269,0.15,,0.387652282417805
0.0329671998282074,0.15,,0.479946845143244,0.15,,0.565937149840203,0.15,,0.322621322831236
0.407091475816673,0.15,,0.598386756988362,0.15,,0.552488888011238,0.15,,0.327161142162837
0.256495441393251,0.15,,0.505718710077833,0.15,,0.761333941439186,0.15,,0.694207035434963
0.24140868067352,0.15,,0.658254359974511,0.15,,0.624181096272399,0.15,,0.439896127044775
0.135374143544557,0.15,,0.848487057279021,0.15,,0.648304618844007,0.15,,0.56398232231878
0.232059071222151,0.15,,0.81029959090191,0.15,,0.564044378217705,0.15,,0.337109670932001
0.536987998968799,0.15,,0.888900216262364,0.15,,0.630469038823425,0.15,,0.483935322282946
0.183470975906124,0.15,,0.671759784955663,0.15,,0.740270571505328,0.15,,0.562878055020189
0.232662151211705,0.15,,0.581343653072192,0.15,,0.570775117151255,0.15,,0.348235822793078
0.202258647967285,0.15,,0.524469517410016,0.15,,0.636796742771851,0.15,,0.420914257798615
0.294308824675397,0.15,,0.722773402392144,0.15,,0.779094218359645,0.15,,0.717709380094364
0.361056462775863,0.15,,0.584453004743865,0.15,,0.610104453325175,0.15,,0.394728941800303
0.0644070730340193,0.15,,0.587390312043024,0.15,,0.759615553025742,0.15,,0.550076269684228
0.117695680872606,0.15,,0.718274153852698,0.15,,0.633675739002738,0.15,,0.448918183461422
0.549517227138712,0.15,,0.732838252257153,0.15,,0.602500389489926,0.15,,0.371056762988804
0.612215922202524,0.15,,0.944235570942005,0.15,,0.658388343488062,0.15,,0.461921872777359
0.554218207449885,0.15,,0.754937795250252,0.15,,0.637531922626922,0.15,,0.456444798755691
0.293320633965436,0.15,,0.613581878727194,0.15,,0.685124934822948,0.15,,0.495155477689031
0.475901944699565,0.15,,0.951476261051325,0.15,,0.651310021833304,0.15,,0.468241219836077
0.057153692712034,0.15,,0.871132061888092,0.15,,0.564255559543991,0.15,,0.344016157704164
0.0259609396102857,0.15,,0.57366185841206,0.15,,0.586603060898868,0.15,,0.397022472181233
0.312262612734399,0.15,,0.668941726968053,0.15,,0.628875113668538,0.15,,0.363882542722604
0.000376035860555013,0.15,,0.775333686294707,0.15,,0.602918387499946,0.15,,0.380136142763567
0.0415315692588122,0.15,,0.585162025749465,0.15,,0.566416890621656,0.15,,0.398785268671259
0.115389811446734,0.15,,0.802444069424436,0.15,,0.672986180400544,0.15,,0.491977788204742
0.311640984862716,0.15,,0.818084126055254,0.15,,0.657816131863728,0.15,,0.432525562042639
0.0456009700434735,0.15,,0.512575342668252,0.15,,0.643653126728579,0.15,,0.503730478139085
0.542386253492529,0.15,,0.825502636910078,0.15,,0.755219647784436,0.15,,0.625117913902226
0.395961666256774,0.15,,0.879298817630234,0.15,,0.675873195430463,0.15,,0.609432190008257
0.286500815793459,0.15,,0.710838797654227,0.15,,0.735744133348212,0.15,,0.500503486428692
0.503298759352901,0.15,,0.795001206351991,0.15,,0.582729995754241,0.15,,0.36540162168871
0.25229588147393,0.15,,0.544393011857119,0.15,,0.530118874844024,0.15,,0.303744466734718
0.315241659700279,0.15,,0.827846801501848,0.15,,0.620007713708895,0.15,,0.403401492614254
0.339353135043969,0.15,,0.536172625470999,0.15,,0.672969204570312,0.15,,0.445960687791378
0.200862565987447,0.15,,0.617316280801665,0.15,,0.771739151955633,0.15,,0.709365809637549
0.627494556437887,0.15,,0.752704447631747,0.15,,0.645036124825319,0.15,,0.404520005903063
0.601114734252456,0.15,,0.823764568721485,0.15,,0.663132878167058,0.15,,0.511738215365312
0.50601849092047,0.15,,0.837123512445536,0.15,,0.53841223201742,0.15,,0.305220793347981
0.15767341409863,0.15,,0.393064346445263,0.15,,0.766212167506996,0.15,,0.664818129337136
0.310930501894464,0.15,,0.751791800402459,0.15,,0.476843193962142,,0.15,0.188989279657654
0.387003075915327,0.15,,0.886772349138814,0.15,,0.661886564585598,0.15,,0.566909855638944
0.0954049189000826,0.15,,0.519982315168921,0.15,,0.557015204626701,0.15,,0.299771519604918
0.128100789689147,0.15,,0.896098966088248,0.15,,0.74547189977313,0.15,,0.661055019741573
0.0969038190523507,0.15,,0.697283421745867,0.15,,0.673792003944887,0.15,,0.510039536052864
0.269073507105643,0.15,,0.666737087985307,0.15,,0.663701732171766,0.15,,0.59428709023472
0.180666123492487,0.15,,0.487617234279984,0.15,,0.683931454218444,0.15,,0.53569625651908
0.258434627128348,0.15,,0.728784681293556,0.15,,0.652781317536651,0.15,,0.503207099463937
0.298844808043386,0.15,,0.842849231767293,0.15,,0.598437782039834,0.15,,0.42852196369425
0.309747728218141,0.15,,0.768715089405604,0.15,,0.759954409099689,0.15,,0.628034876635538
0.48376803540361,0.15,,0.687927701009746,0.15,,0.742661556748664,0.15,,0.630812652987403
0.263381843250283,0.15,,0.891711253661493,0.15,,0.711092114738642,0.15,,0.513994690669922
0.285528166154679,0.15,,0.62895206405178,0.15,,0.678238126599851,0.15,,0.477610532802804
0.420592366526133,0.15,,0.737911323135338,0.15,,0.734665300210448,0.15,,0.664918235125392
0.291628118788598,0.15,,0.460650409188169,0.15,,0.636461053628487,0.15,,0.491744713779315
0.282259454687501,0.15,,0.623914720512227,0.15,,0.516447803427988,,0.15,0.130571033946475
0.110269836567262,0.15,,0.580423515838827,0.15,,0.61510159861077,0.15,,0.465667634904759
0.0414101597652117,0.15,,0.768991072131479,0.15,,0.583073928991374,0.15,,0.325785339372206
0.142317011507295,0.15,,0.806002676645193,0.15,,0.671896728151986,0.15,,0.344950903114053
0.446701930003249,0.15,,0.831941313442646,0.15,,0.553622179369397,,0.15,0.0297495931987191
0.195919335954087,0.15,,0.536542504464107,0.15,,0.682359268310304,0.15,,0.498566322124252
0.10377804762367,0.15,,0.730418888168496,0.15,,0.681933420132191,0.15,,0.457823073865971
0.340854079871524,0.15,,0.453284236317636,0.15,,0.728473201574164,0.15,,0.56978078700419
0.178851145945323,0.15,,0.409752510389989,0.15,,0.736685571119365,0.15,,0.576007196734252
0.347282202920166,0.15,,0.589299619095107,0.15,,0.593547182446075,0.15,,0.385579070695679
0.312751582893743,0.15,,0.783736946009894,0.15,,0.77056854903656,0.15,,0.622885246296399
0.299939832778389,0.15,,0.674835357963693,0.15,,0.666271968434607,0.15,,0.459094406649484
0.0936680107225139,0.15,,0.456695843594732,0.15,,0.598447441305268,0.15,,0.416523757278423
0.307893296888311,0.15,,0.803525600513602,0.15,,0.550768308286868,0.15,,0.316281431702577
0.0911985486733201,0.15,,0.76854060745627,0.15,,0.796242877423541,0.15,,0.594497971777678
0.193620316401349,0.15,,0.682478471512722,0.15,,0.705268640474985,0.15,,0.497548044919011
0.106979441201636,0.15,,0.584922742677925,0.15,,0.740869244026052,0.15,,0.597593860426777
0.5471492112947,0.15,,0.96011030453215,0.15,,0.609252697735939,0.15,,0.418174627834921
0.281635416331956,0.15,,0.683448746953531,0.15,,0.70870363764018,0.15,,0.547415443163991
0.107901168730515,0.15,,0.695035555365797,0.15,,0.529169701492604,0.15,,0.303021492277002
0.168222968656386,0.15,,0.853889055844534,0.15,,0.592264201619826,0.15,,0.441206856198756
0.294643233739594,0.15,,0.8050957424799,0.15,,0.621273210517284,0.15,,0.37675206989299
0.46762451774907,0.15,,0.618011280643204,0.15,,0.458265031534969,,0.15,0.0959208426838698
0.191345740356898,0.15,,0.416385924474949,0.15,,0.57275860352103,0.15,,0.353956136212954
0.0215300541717883,0.15,,0.995567076279179,0.15,,0.693056466100377,0.15,,0.440083762323367
0.368864242184898,0.15,,0.564748667710618,0.15,,0.550426027945167,0.15,,0.316428063657139
0.321829772223719,0.15,,0.562145753619916,0.15,,0.621254654318301,0.15,,0.35286055055961
0.0918617935589471,0.15,,0.623002801344833,0.15,,0.638727270900924,0.15,,0.527162788434812
0.483132121692104,0.15,,0.773640298646347,0.15,,0.588370181881552,0.15,,0.408070128644748
0.0820182825006968,0.15,,0.736942704279162,0.15,,0.646987766763654,0.15,,0.46110195403998
0.186650622192552,0.15,,0.728987882993778,0.15,,0.673728329376243,0.15,,0.515380774656131
0.22746367205248,0.15,,0.414908319025598,0.15,,0.59090821691732,0.15,,0.365345308082242
0.227193072805208,0.15,,0.945936005054996,0.15,,0.597937340942478,0.15,,0.354811778645131
0.0877960757627695,0.15,,0.423039668228671,0.15,,0.678906793386866,0.15,,0.428161185168637
0.0278700345107012,0.15,,0.200276835787992,0.15,,0.602511381062002,0.15,,0.35814375367217
0.178927357220707,0.15,,0.737680624239455,0.15,,0.765719683007441,0.15,,0.695185753845841
0.215922197747607,0.15,,0.8572976682091,0.15,,0.756570493141303,0.15,,0.636757769525481
0.239188192856289,0.15,,0.535381071495672,0.15,,0.670006545934217,0.15,,0.481651004731127
0.196293924823055,0.15,,0.413717026118851,0.15,,0.65139521416482,0.15,,0.494824215094403
0.387270382026708,0.15,,0.956903319230375,0.15,,0.548294474654293,0.15,,0.325222152715976
0.322130473928404,0.15,,0.905566111340457,0.15,,0.487238122961969,,0.15,0.217507763484627
0.66158913134462,0.15,,0.973576683128719,0.15,,0.777118274676885,0.15,,0.633116350683104
0.127359957083704,1,,0.755149045582339,1,,0.520707055973916,,1,0.134837070543837
0.230892228636537,0.15,,0.62919010236563,0.15,,0.791430867306177,0.15,,0.749301171229584
0.0226453100251407,0.15,,0.87751268835839,0.15,,0.676260803592166,0.15,,0.490910436863445
0.333467329107363,0.15,,0.650850479961944,0.15,,0.592313773287704,0.15,,0.42626021985589
0.746334762932888,0.15,,0.88884614245489,0.15,,0.657296753866591,0.15,,0.486871507348687
0.0307927744703971,0.15,,0.807545006036537,0.15,,0.547787732703581,0.15,,0.328606918867382
0.421485277600775,0.15,,0.940137427895814,0.15,,0.642824026425308,0.15,,0.489676178570305
0.647130434686073,0.15,,0.81476488072608,0.15,,0.707974391935258,0.15,,0.570145109571713
0.251085795678864,0.15,,0.550886151370544,0.15,,0.637802827713739,0.15,,0.377855348740634
0.245456300573447,0.15,,0.688728448190314,0.15,,0.702780880020152,0.15,,0.499985562212988
0.223805511363389,0.15,,0.554620351305606,0.15,,0.619108754236028,0.15,,0.415047152088545
0.449458181027861,0.15,,0.81071580928155,0.15,,0.679682813845636,0.15,,0.549984948130523
0.471904940309991,0.15,,0.644292557979378,0.15,,0.678057189509323,0.15,,0.517152961443966
0.380047003574242,0.15,,0.541853301826983,0.15,,0.672268647842229,0.15,,0.503326261224021
0.224532518555685,0.15,,0.966797549787992,0.15,,0.51282936108581,0.15,,0.307366942769503
0.424587171389487,0.15,,0.784348980366176,0.15,,0.718652344630984,0.15,,0.546549669276683
0.162615770520811,0.15,,0.46158858408637,0.15,,0.656727986449263,0.15,,0.483292621256184
0.230185874090689,0.15,,0.762793393534228,0.15,,0.735029501199348,0.15,,0.612471053568535
0.410503272044703,0.15,,0.725809004400766,0.15,,0.660780594747699,0.15,,0.58245213679938
0.23609808616112,0.15,,0.754995946781856,0.15,,0.734275271949402,0.15,,0.63573106607287
0.633728146343868,0.15,,0.854004352507588,0.15,,0.687042371009333,0.15,,0.553359193457516
0.0826820590311395,0.15,,0.33960920502148,0.15,,0.802053689804799,0.15,,0.749047158840253
0.31226672829798,0.15,,0.839303239450191,0.15,,0.702985311130748,0.15,,0.468878043651521
0.155411067909776,0.15,,0.512372220718031,0.15,,0.69002347735694,0.15,,0.454449642934173
0.0503153360009989,0.15,,0.207266763569465,0.15,,0.694810467589156,0.15,,0.576829781488914
0.463877970703242,0.15,,0.968883223374848,0.15,,0.710632981928809,0.15,,0.520134126348423
0.124390131671898,0.15,,0.751981199821426,0.15,,0.697202990697404,0.15,,0.5041432257355
0.22214244549702,0.15,,0.92330069147055,0.15,,0.644398263491001,0.15,,0.447783843714171
0.112366639551927,0.15,,0.749652479164566,0.15,,0.732212880227822,0.15,,0.487427055359014
0.105662060204623,0.15,,0.704920798676059,0.15,,0.618346352602224,0.15,,0.484949212637951
0.119357575035099,0.15,,0.351457148823308,0.15,,0.757490613855492,0.15,,0.635022019778714
0.353354637571639,0.15,,0.466691028706503,0.15,,0.748653274855605,0.15,,0.545414182873689
0.142019265936292,0.15,,0.292739779632832,0.15,,0.688509045729012,0.15,,0.56214900373323
0.680122798458041,0.15,,0.792274409777364,0.15,,0.735362109408592,0.15,,0.663097065217162
0.498988987353771,0.15,,0.821636217395444,0.15,,0.692835379147075,0.15,,0.556122769824959
0.32459885525146,0.15,,0.641967744316984,0.15,,0.609827161977183,0.15,,0.38279280447541
0.151557253941712,0.15,,0.565638735841529,0.15,,0.651979392328925,0.15,,0.479607734281754
0.522070292158629,0.15,,0.896525475843887,0.15,,0.704683238629579,0.15,,0.626735246667671
0.160744093538836,0.15,,0.368958761291348,0.15,,0.495224482429542,,0.15,0.0924247309409719
0.338152039660605,0.15,,0.589586456892858,0.15,,0.557527956983823,0.15,,0.334405353052804
0.258845604562609,0.15,,0.731161032122374,0.15,,0.598930653141388,0.15,,0.36845020024777
0.182303256753989,0.15,,0.411488914508747,0.15,,0.756792911119966,0.15,,0.682132527169186
0.289868319176206,0.15,,0.502704131406432,0.15,,0.578033509756333,0.15,,0.347885226708161
0.522589076367669,0.15,,0.924850569548485,0.15,,0.60370681695441,0.15,,0.445756394074388
0.237483719981745,0.15,,0.77900999976917,0.15,,0.564749292194504,0.15,,0.339136656605665
0.00458739333667046,0.15,,0.493253181209255,0.15,,0.51026944538645,,0.15,0.195192859009443
0.0831705372803289,0.15,,0.623008732603498,0.15,,0.736783843722241,0.15,,0.703198364549722
0.537662931242971,0.15,,0.923965565659872,0.15,,0.684872333125139,0.15,,0.478717796407865
0.153747122841691,0.15,,0.750976265759475,0.15,,0.68059384072378,0.15,,0.608802807268249
0.380239380631407,0.15,,0.6460003969426,0.15,,0.663239333555619,0.15,,0.551727858170667
